R,P,region,rbm_cycles,baseline_cycles,cycle_speedup,cycle_saved,rbm_time_s,baseline_time_s,time_speedup,time_saved_s,max_abs_energy_diff
5,33,mature lower,17,85,5.0,68,1.47,16.5,11.224489795918368,15.03,1.5373813333496855e-13
5,34,mature lower,17,85,5.0,68,1.47,17.099999999999998,11.632653061224488,15.629999999999997,1.7151557951677887e-13
5,35,mature lower,17,85,5.0,68,1.49,16.599999999999998,11.140939597315436,15.109999999999998,1.6286971771251046e-13
5,36,mature lower,17,85,5.0,68,1.42,16.3,11.47887323943662,14.88,1.0839940056683872e-13
5,37,mature lower,17,85,5.0,68,1.52,17.099999999999998,11.249999999999998,15.579999999999998,1.2320700015777675e-13
5,38,mature lower,19,85,4.473684210526316,66,1.64,16.3,9.939024390243903,14.66,1.306454944227653e-13
5,39,mature lower,20,85,4.25,65,1.73,15.399999999999999,8.901734104046241,13.669999999999998,1.5371037775935292e-13
5,40,mature lower,19,85,4.473684210526316,66,1.74,16.4,9.425287356321839,14.659999999999998,2.381705943577117e-13
5,41,mature lower,17,85,5.0,68,1.46,15.5,10.616438356164384,14.04,1.695310558602614e-13
5,42,second lower,12,85,7.083333333333333,73,1.18,16.2,13.728813559322035,15.02,2.1399548799649892e-13
5,43,first lower,94,85,0.9042553191489362,-9,8.65,16.599999999999998,1.9190751445086702,7.9499999999999975,1.270095140171179e-13
5,44,center seed,118,97,0.8220338983050848,-21,10.2,17.099999999999998,1.676470588235294,6.899999999999999,9.366118991493977e-14
5,45,first upper,94,85,0.9042553191489362,-9,8.62,17.0,1.97215777262181,8.38,7.49678097378137e-14
5,46,second upper,12,85,7.083333333333333,73,1.18,16.5,13.983050847457628,15.32,1.2091716516948736e-13
5,47,mature upper,17,85,5.0,68,1.46,16.099999999999998,11.027397260273972,14.639999999999997,1.51684220739412e-13
5,48,mature upper,19,85,4.473684210526316,66,1.74,16.4,9.425287356321839,14.659999999999998,2.5777990853015353e-13
5,49,mature upper,20,85,4.25,65,1.73,16.3,9.421965317919076,14.57,1.5490386751082497e-13
5,50,mature upper,19,85,4.473684210526316,66,1.63,16.5,10.122699386503069,14.870000000000001,1.5246137685664962e-13
5,51,mature upper,17,85,5.0,68,1.52,17.099999999999998,11.249999999999998,15.579999999999998,1.0470790900996008e-13
5,52,mature upper,17,85,5.0,68,1.43,16.4,11.468531468531468,14.969999999999999,1.2916057112732915e-13
5,53,mature upper,17,85,5.0,68,1.49,16.0,10.738255033557047,14.51,1.9365065107024293e-13
5,54,mature upper,17,85,5.0,68,1.48,17.0,11.486486486486486,15.52,1.0882961198888097e-13
5,55,mature upper,17,85,5.0,68,1.47,16.5,11.224489795918368,15.03,1.1886325257393082e-13
5,56,mature upper,17,85,5.0,68,1.42,16.5,11.619718309859156,15.08,1.7387480344410733e-13
5,57,mature upper,17,85,5.0,68,1.5,16.599999999999998,11.066666666666665,15.099999999999998,1.266209359584991e-13
5,58,mature upper,17,85,5.0,68,1.45,16.7,11.517241379310345,15.25,1.405264793419292e-13
5,59,mature upper,17,85,5.0,68,1.42,16.4,11.549295774647886,14.979999999999999,1.3396228570883295e-13
5,60,mature upper,16,85,5.3125,69,1.47,16.9,11.496598639455781,15.429999999999998,1.623284839880057e-13
5,61,mature upper,16,85,5.3125,69,1.42,16.5,11.619718309859156,15.08,2.0815293932940904e-13
5,62,mature upper,18,85,4.722222222222222,67,1.51,17.0,11.258278145695364,15.49,1.604966159973742e-13
5,63,mature upper,17,85,5.0,68,1.45,16.599999999999998,11.448275862068964,15.149999999999999,2.2466750682070824e-13
5,64,mature upper,17,85,5.0,68,1.42,16.599999999999998,11.690140845070422,15.179999999999998,1.968841756294637e-13
5,65,mature upper,18,85,4.722222222222222,67,1.47,17.099999999999998,11.632653061224488,15.629999999999997,1.63202784619898e-13
5,66,mature upper,17,85,5.0,68,1.45,16.599999999999998,11.448275862068964,15.149999999999999,1.6601997554488435e-13
5,67,mature upper,18,85,4.722222222222222,67,1.53,16.5,10.784313725490195,14.97,1.555977569012157e-13
5,68,mature upper,17,85,5.0,68,1.47,16.9,11.496598639455781,15.429999999999998,1.7591483825185605e-13
5,69,mature upper,17,85,5.0,68,1.42,16.8,11.830985915492958,15.38,1.5995538227286943e-13
5,70,mature upper,18,85,4.722222222222222,67,1.47,16.7,11.360544217687075,15.229999999999999,2.3590851494503795e-13
5,71,mature upper,17,85,5.0,68,1.49,16.5,11.073825503355705,15.01,1.8010593016981602e-13
5,72,mature upper,18,85,4.722222222222222,67,1.5999999999999999,16.8,10.500000000000002,15.200000000000001,8.557043962298394e-14
5,73,mature upper,18,85,4.722222222222222,67,1.51,16.4,10.86092715231788,14.889999999999999,1.4865886299730846e-13
5,74,mature upper,16,85,5.3125,69,1.4,16.9,12.071428571428571,15.499999999999998,1.369876434509365e-13
5,75,mature upper,18,85,4.722222222222222,67,1.5,16.4,10.933333333333332,14.899999999999999,1.5075440895628844e-13
5,76,mature upper,17,85,5.0,68,1.47,16.7,11.360544217687075,15.229999999999999,1.1976530878143876e-13
5,77,mature upper,16,85,5.3125,69,1.47,16.7,11.360544217687075,15.229999999999999,1.1309009284588001e-13
5,78,mature upper,18,85,4.722222222222222,67,1.51,17.0,11.258278145695364,15.49,1.6912860001383478e-13
5,79,mature upper,18,85,4.722222222222222,67,1.49,16.9,11.34228187919463,15.409999999999998,1.4867274078511628e-13
5,80,mature upper,18,85,4.722222222222222,67,1.49,16.3,10.939597315436242,14.81,8.30308044541539e-14
5,81,mature upper,18,85,4.722222222222222,67,1.51,17.2,11.390728476821192,15.69,1.6077417175353048e-13
5,82,mature upper,17,85,5.0,68,1.49,16.8,11.275167785234899,15.31,1.489780521168882e-13
5,83,mature upper,17,85,5.0,68,1.47,16.7,11.360544217687075,15.229999999999999,1.702110674628443e-13
5,84,mature upper,17,85,5.0,68,1.45,16.7,11.517241379310345,15.25,1.6267542868320106e-13
5,85,mature upper,17,85,5.0,68,1.49,16.5,11.073825503355705,15.01,7.287226377883371e-14
5,86,mature upper,17,85,5.0,68,1.45,16.599999999999998,11.448275862068964,15.149999999999999,1.7502665983215593e-13
5,87,mature upper,18,85,4.722222222222222,67,1.53,17.0,11.11111111111111,15.47,1.1235457009206584e-13
5,88,mature upper,17,85,5.0,68,1.45,16.3,11.24137931034483,14.850000000000001,1.7588708267624042e-13
6,0,mature lower,18,85,4.722222222222222,67,1.54,15.5,10.064935064935066,13.96,1.1752404605047673e-13
6,1,mature lower,16,85,5.3125,69,1.47,15.5,10.54421768707483,14.03,1.9857726574201706e-13
6,2,mature lower,16,85,5.3125,69,1.46,16.0,10.95890410958904,14.54,1.2583684094735759e-13
6,3,mature lower,17,85,5.0,68,1.49,16.099999999999998,10.805369127516776,14.609999999999998,6.581540867856006e-14
6,4,mature lower,17,85,5.0,68,1.47,15.6,10.612244897959183,14.129999999999999,1.2304740559798688e-13
6,5,mature lower,18,85,4.722222222222222,67,1.54,16.099999999999998,10.454545454545453,14.559999999999999,9.327955075022487e-14
6,6,mature lower,16,85,5.3125,69,1.45,15.7,10.827586206896552,14.25,1.0946799022804043e-13
6,7,mature lower,16,85,5.3125,69,1.42,15.299999999999999,10.774647887323944,13.879999999999999,1.0658141036401503e-13
6,8,mature lower,17,85,5.0,68,1.49,16.5,11.073825503355705,15.01,1.2390088954816747e-13
6,9,mature lower,17,85,5.0,68,1.45,14.899999999999999,10.275862068965516,13.45,1.111610803405938e-13
6,10,mature lower,18,85,4.722222222222222,67,1.5,16.3,10.866666666666667,14.8,1.091488011084607e-13
6,11,mature lower,16,85,5.3125,69,1.43,15.299999999999999,10.699300699300698,13.87,1.319985787340272e-13
6,12,mature lower,16,84,5.25,68,1.4,16.2,11.571428571428571,14.799999999999999,9.804657086220914e-14
6,13,mature lower,17,84,4.9411764705882355,67,1.5,15.799999999999999,10.533333333333333,14.299999999999999,5.349887199912473e-14
6,14,mature lower,17,84,4.9411764705882355,67,1.47,16.2,11.020408163265305,14.729999999999999,1.27675647831893e-13
6,15,mature lower,17,84,4.9411764705882355,67,1.47,16.3,11.088435374149661,14.83,1.3426065814670096e-13
6,16,mature lower,16,84,5.25,68,1.47,16.8,11.428571428571429,15.33,1.53106693989713e-13
6,17,mature lower,18,84,4.666666666666667,66,1.5599999999999998,15.1,9.67948717948718,13.54,1.3519046992982453e-13
6,18,mature lower,17,84,4.9411764705882355,67,1.45,15.7,10.827586206896552,14.25,1.4721557306529576e-13
6,19,mature lower,17,84,4.9411764705882355,67,1.45,15.899999999999999,10.96551724137931,14.45,9.818534874028728e-14
6,20,mature lower,18,84,4.666666666666667,66,1.51,15.899999999999999,10.52980132450331,14.389999999999999,9.844902670863576e-14
6,21,mature lower,16,84,5.25,68,1.47,14.5,9.863945578231293,13.03,9.869882688917642e-14
6,22,mature lower,17,84,4.9411764705882355,67,1.45,16.0,11.03448275862069,14.55,9.300893388797249e-14
6,23,mature lower,18,84,4.666666666666667,66,1.49,14.799999999999999,9.932885906040267,13.309999999999999,9.559020242022598e-14
6,24,mature lower,17,84,4.9411764705882355,67,1.47,15.299999999999999,10.408163265306122,13.829999999999998,6.850769951327607e-14
6,25,mature lower,18,84,4.666666666666667,66,1.51,15.899999999999999,10.52980132450331,14.389999999999999,1.6379259060173013e-13
6,26,mature lower,16,84,5.25,68,1.38,15.1,10.942028985507246,13.719999999999999,1.8888363095825866e-13
6,27,mature lower,16,84,5.25,68,1.4,15.399999999999999,11.0,13.999999999999998,1.4574452755766742e-13
6,28,mature lower,17,84,4.9411764705882355,67,1.45,15.2,10.482758620689655,13.75,1.761576995384928e-13
6,29,mature lower,17,84,4.9411764705882355,67,1.5,15.399999999999999,10.266666666666666,13.899999999999999,1.2205514376972815e-13
6,30,mature lower,17,84,4.9411764705882355,67,1.54,14.299999999999999,9.285714285714285,12.759999999999998,7.938094626069869e-14
6,31,mature lower,18,84,4.666666666666667,66,1.51,15.2,10.066225165562914,13.69,1.429481533143928e-13
6,32,mature lower,16,84,5.25,68,1.38,14.899999999999999,10.797101449275361,13.52,1.3742479376688266e-13
6,33,mature lower,17,84,4.9411764705882355,67,1.47,14.7,10.0,13.229999999999999,8.434919429589627e-14
6,34,mature lower,18,84,4.666666666666667,66,1.5599999999999998,15.0,9.615384615384617,13.44,2.2621488016127955e-13
6,35,mature lower,18,84,4.666666666666667,66,1.63,15.1,9.263803680981596,13.469999999999999,1.5768636396629176e-13
6,36,mature lower,17,84,4.9411764705882355,67,1.45,15.0,10.344827586206897,13.55,7.183142969324763e-14
6,37,mature lower,17,84,4.9411764705882355,67,1.48,15.1,10.202702702702702,13.62,1.6313339568085894e-13
6,38,mature lower,18,84,4.666666666666667,66,1.6099999999999999,14.899999999999999,9.254658385093167,13.29,9.747758156208874e-14
6,39,mature lower,19,84,4.421052631578948,65,1.69,15.399999999999999,9.112426035502958,13.709999999999999,1.2591316878030057e-13
6,40,mature lower,20,84,4.2,64,1.72,15.799999999999999,9.186046511627907,14.079999999999998,2.0670271050349243e-13
6,41,mature lower,17,84,4.9411764705882355,67,1.47,14.799999999999999,10.068027210884352,13.329999999999998,1.983344044553803e-13
6,42,second lower,11,84,7.636363636363637,73,1.15,15.6,13.56521739130435,14.45,1.122227311078916e-13
6,43,first lower,92,84,0.9130434782608695,-8,8.549999999999999,15.5,1.8128654970760236,6.950000000000001,4.984901380566953e-14
6,44,center seed,118,96,0.8135593220338984,-22,10.2,17.599999999999998,1.7254901960784312,7.399999999999999,1.1814160760792447e-13
6,45,first upper,92,84,0.9130434782608695,-8,8.51,15.6,1.8331374853113984,7.09,5.6288307348495437e-14
6,46,second upper,11,84,7.636363636363637,73,1.15,15.0,13.043478260869566,13.85,1.0855899512662859e-13
6,47,mature upper,17,84,4.9411764705882355,67,1.47,16.2,11.020408163265305,14.729999999999999,1.2723849751594685e-13
6,48,mature upper,20,84,4.2,64,1.72,15.0,8.720930232558139,13.28,1.9562129693895258e-13
6,49,mature upper,19,84,4.421052631578948,65,1.69,15.399999999999999,9.112426035502958,13.709999999999999,1.2236739399540397e-13
6,50,mature upper,18,84,4.666666666666667,66,1.6099999999999999,15.799999999999999,9.813664596273291,14.19,1.1002310174035301e-13
6,51,mature upper,17,84,4.9411764705882355,67,1.48,15.899999999999999,10.743243243243242,14.419999999999998,1.0010048345776568e-13
6,52,mature upper,17,84,4.9411764705882355,67,1.45,16.4,11.310344827586206,14.95,1.3322676295501878e-13
6,53,mature upper,18,84,4.666666666666667,66,1.63,15.799999999999999,9.69325153374233,14.169999999999998,1.1188272530660015e-13
6,54,mature upper,18,84,4.666666666666667,66,1.5599999999999998,16.099999999999998,10.320512820512821,14.539999999999997,7.92976795338518e-14
6,55,mature upper,17,84,4.9411764705882355,67,1.47,16.7,11.360544217687075,15.229999999999999,1.6888573872719803e-13
6,56,mature upper,16,84,5.25,68,1.38,15.399999999999999,11.159420289855072,14.02,9.873352135869595e-14
6,57,mature upper,18,84,4.666666666666667,66,1.51,16.3,10.794701986754967,14.790000000000001,9.101053244364721e-14
6,58,mature upper,17,84,4.9411764705882355,67,1.54,15.899999999999999,10.324675324675324,14.36,8.837375276016246e-14
6,59,mature upper,17,84,4.9411764705882355,67,1.5,15.899999999999999,10.6,14.399999999999999,1.1057821325266559e-13
6,60,mature upper,17,84,4.9411764705882355,67,1.45,15.899999999999999,10.96551724137931,14.45,1.7919693506840417e-13
6,61,mature upper,16,84,5.25,68,1.4,15.7,11.214285714285715,14.299999999999999,1.1242395903110491e-13
6,62,mature upper,16,84,5.25,68,1.38,15.7,11.376811594202898,14.32,1.2811279814783916e-13
6,63,mature upper,18,84,4.666666666666667,66,1.51,16.7,11.059602649006623,15.19,1.081842948558176e-13
6,64,mature upper,17,84,4.9411764705882355,67,1.47,15.7,10.680272108843537,14.229999999999999,5.410255576876466e-14
6,65,mature upper,18,84,4.666666666666667,66,1.5,16.0,10.666666666666666,14.5,1.2802953142099227e-13
6,66,mature upper,17,84,4.9411764705882355,67,1.45,15.7,10.827586206896552,14.25,1.2023715356690445e-13
6,67,mature upper,17,84,4.9411764705882355,67,1.51,16.099999999999998,10.662251655629138,14.589999999999998,1.1401990462900358e-13
6,68,mature upper,18,84,4.666666666666667,66,1.52,15.899999999999999,10.460526315789473,14.379999999999999,1.2641276914138189e-13
6,69,mature upper,17,84,4.9411764705882355,67,1.45,15.799999999999999,10.89655172413793,14.35,1.1618483952702263e-13
6,70,mature upper,18,84,4.666666666666667,66,1.49,15.7,10.536912751677852,14.209999999999999,8.992806499463768e-14
6,71,mature upper,17,84,4.9411764705882355,67,1.51,15.5,10.264900662251655,13.99,7.283063041541027e-14
6,72,mature upper,17,84,4.9411764705882355,67,1.51,15.899999999999999,10.52980132450331,14.389999999999999,8.20732370954147e-14
6,73,mature upper,17,84,4.9411764705882355,67,1.47,15.7,10.680272108843537,14.229999999999999,1.328659404720156e-13
6,74,mature upper,17,84,4.9411764705882355,67,1.45,15.2,10.482758620689655,13.75,1.4954010252310468e-13
6,75,mature upper,18,84,4.666666666666667,66,1.54,15.799999999999999,10.259740259740258,14.259999999999998,1.1057821325266559e-13
6,76,mature upper,17,84,4.9411764705882355,67,1.45,15.6,10.758620689655173,14.15,1.2938261573225418e-13
6,77,mature upper,16,85,5.3125,69,1.38,16.599999999999998,12.028985507246377,15.219999999999999,9.400813461013513e-14
6,78,mature upper,16,85,5.3125,69,1.4,15.399999999999999,11.0,13.999999999999998,1.6389667401028873e-13
6,79,mature upper,17,85,5.0,68,1.51,15.5,10.264900662251655,13.99,1.360300760921973e-13
6,80,mature upper,17,85,5.0,68,1.52,16.099999999999998,10.592105263157894,14.579999999999998,1.4949846915968124e-13
6,81,mature upper,18,85,4.722222222222222,67,1.54,15.5,10.064935064935066,13.96,7.522454881225826e-14
6,82,mature upper,16,85,5.3125,69,1.4,15.5,11.071428571428573,14.1,1.6132234437193915e-13
6,83,mature upper,16,85,5.3125,69,1.4,15.7,11.214285714285715,14.299999999999999,7.915890165577366e-14
6,84,mature upper,16,85,5.3125,69,1.44,16.2,11.25,14.76,1.9934054407144686e-13
6,85,mature upper,16,85,5.3125,69,1.42,15.799999999999999,11.126760563380282,14.379999999999999,1.9186735533693877e-13
6,86,mature upper,18,85,4.722222222222222,67,1.54,16.4,10.649350649350648,14.86,1.422542639240021e-13
6,87,mature upper,18,85,4.722222222222222,67,1.5,15.899999999999999,10.6,14.399999999999999,1.056932319443149e-13
6,88,mature upper,16,85,5.3125,69,1.43,15.6,10.90909090909091,14.17,1.6966289484443564e-13
7,0,mature lower,17,83,4.882352941176471,66,1.54,15.799999999999999,10.259740259740258,14.259999999999998,1.0811837536373048e-13
7,1,mature lower,17,83,4.882352941176471,66,1.46,14.899999999999999,10.205479452054794,13.439999999999998,1.200914367949224e-13
7,2,mature lower,17,83,4.882352941176471,66,1.42,14.799999999999999,10.422535211267606,13.379999999999999,6.161737786669619e-14
7,3,mature lower,17,83,4.882352941176471,66,1.44,15.1,10.48611111111111,13.66,7.057895934359237e-14
7,4,mature lower,16,83,5.1875,67,1.4,14.799999999999999,10.571428571428571,13.399999999999999,1.6634610355836799e-13
7,5,mature lower,17,82,4.823529411764706,65,1.44,14.5,10.069444444444445,13.06,5.762057497804562e-14
7,6,mature lower,16,82,5.125,66,1.43,14.799999999999999,10.34965034965035,13.37,5.748526654691943e-14
7,7,mature lower,18,82,4.555555555555555,64,1.51,14.799999999999999,9.801324503311257,13.29,9.060807659722059e-14
7,8,mature lower,17,82,4.823529411764706,65,1.49,14.5,9.731543624161073,13.01,8.252079575221671e-14
7,9,mature lower,16,82,5.125,66,1.44,14.299999999999999,9.930555555555555,12.86,1.1325315685262183e-13
7,10,mature lower,16,82,5.125,66,1.4,14.6,10.428571428571429,13.2,9.279035872999941e-14
7,11,mature lower,17,82,4.823529411764706,65,1.45,15.7,10.827586206896552,14.25,3.0531133177191805e-14
7,12,mature lower,17,81,4.764705882352941,64,1.52,14.299999999999999,9.407894736842104,12.78,4.9182879990894435e-14
7,13,mature lower,17,81,4.764705882352941,64,1.51,14.299999999999999,9.470198675496688,12.79,6.443456879168252e-14
7,14,mature lower,17,81,4.764705882352941,64,1.44,16.0,11.11111111111111,14.56,6.161737786669619e-14
7,15,mature lower,17,81,4.764705882352941,64,1.45,16.5,11.379310344827587,15.05,9.514611321037592e-14
7,16,mature lower,17,81,4.764705882352941,64,1.44,14.6,10.13888888888889,13.16,6.051409373597494e-14
7,17,mature lower,17,80,4.705882352941177,63,1.51,13.899999999999999,9.205298013245033,12.389999999999999,5.22221155208058e-14
7,18,mature lower,16,80,5.0,64,1.42,13.899999999999999,9.788732394366196,12.479999999999999,7.24316440159356e-14
7,19,mature lower,16,80,5.0,64,1.43,13.5,9.440559440559442,12.07,8.427633590990524e-14
7,20,mature lower,17,80,4.705882352941177,63,1.43,14.1,9.86013986013986,12.67,6.872280522429719e-14
7,21,mature lower,17,80,4.705882352941177,63,1.42,14.1,9.929577464788732,12.68,7.402065071993036e-14
7,22,mature lower,18,79,4.388888888888889,61,1.52,13.2,8.68421052631579,11.68,9.619388618986591e-14
7,23,mature lower,17,79,4.647058823529412,62,1.45,13.899999999999999,9.586206896551724,12.45,5.828670879282072e-14
7,24,mature lower,16,79,4.9375,63,1.4,14.2,10.142857142857142,12.799999999999999,6.9933642210529e-14
7,25,mature lower,16,79,4.9375,63,1.4,13.899999999999999,9.928571428571429,12.499999999999998,9.919495780330578e-14
7,26,mature lower,17,79,4.647058823529412,62,1.46,14.299999999999999,9.794520547945204,12.84,7.60294605051115e-14
7,27,mature lower,17,78,4.588235294117647,61,1.51,14.2,9.403973509933774,12.69,8.560860353945543e-14
7,28,mature lower,16,78,4.875,62,1.46,14.5,9.931506849315069,13.04,3.807024140378701e-14
7,29,mature lower,16,78,4.875,62,1.42,14.399999999999999,10.140845070422534,12.979999999999999,1.3022916078853086e-13
7,30,mature lower,17,78,4.588235294117647,61,1.42,13.6,9.577464788732394,12.18,9.425793479067579e-14
7,31,mature lower,17,78,4.588235294117647,61,1.45,13.899999999999999,9.586206896551724,12.45,1.4458573227571492e-13
7,32,mature lower,18,77,4.277777777777778,59,1.52,13.399999999999999,8.815789473684209,11.879999999999999,1.2280801375830208e-13
7,33,mature lower,16,77,4.8125,61,1.42,13.5,9.507042253521128,12.08,7.230327447871332e-14
7,34,mature lower,16,77,4.8125,61,1.41,13.299999999999999,9.432624113475176,11.889999999999999,8.260059303211165e-14
7,35,mature lower,17,77,4.529411764705882,60,1.47,13.299999999999999,9.047619047619047,11.829999999999998,7.127631818093505e-14
7,36,mature lower,17,77,4.529411764705882,60,1.52,13.299999999999999,8.75,11.78,7.09432512735475e-14
7,37,mature lower,18,77,4.277777777777778,59,1.5899999999999999,12.7,7.987421383647799,11.11,4.630670846772489e-14
7,38,mature lower,16,76,4.75,60,1.45,13.299999999999999,9.172413793103448,11.85,1.2443518437876833e-13
7,39,mature lower,17,76,4.470588235294118,59,1.5899999999999999,13.399999999999999,8.427672955974842,11.809999999999999,1.641152491682618e-13
7,40,mature lower,18,76,4.222222222222222,58,1.66,13.5,8.132530120481928,11.84,1.4212242493982785e-13
7,41,mature lower,19,76,4.0,57,1.73,13.0,7.514450867052023,11.27,2.4664992270828634e-13
7,42,second lower,20,77,3.85,57,1.73,13.0,7.514450867052023,11.27,1.2771728119531645e-13
7,43,first lower,80,72,0.9,-8,7.739999999999999,12.299999999999999,1.5891472868217054,4.56,1.3010773014521249e-13
7,44,center seed,117,96,0.8205128205128205,-21,10.2,18.0,1.7647058823529413,7.800000000000001,1.0791020854661326e-13
7,45,first upper,80,72,0.9,-8,7.699999999999999,11.6,1.5064935064935066,3.9000000000000004,1.3047549152211957e-13
7,46,second upper,20,77,3.85,57,1.74,13.299999999999999,7.643678160919539,11.559999999999999,8.141404217454351e-14
7,47,mature upper,19,76,4.0,57,1.73,12.7,7.341040462427745,10.969999999999999,1.3796602749138742e-13
7,48,mature upper,18,76,4.222222222222222,58,1.66,13.0,7.83132530120482,11.34,1.2868872634186346e-13
7,49,mature upper,17,76,4.470588235294118,59,1.5899999999999999,13.399999999999999,8.427672955974842,11.809999999999999,1.4684434224143672e-13
7,50,mature upper,16,76,4.75,60,1.45,13.399999999999999,9.241379310344827,11.95,1.3788969965844444e-13
7,51,mature upper,18,77,4.277777777777778,59,1.5899999999999999,13.299999999999999,8.364779874213836,11.709999999999999,6.372680161348399e-14
7,52,mature upper,17,77,4.529411764705882,60,1.52,14.6,9.605263157894736,13.08,5.5788706987414116e-14
7,53,mature upper,17,77,4.529411764705882,60,1.47,14.1,9.591836734693878,12.629999999999999,9.958006641497263e-14
7,54,mature upper,16,77,4.8125,61,1.4,14.899999999999999,10.642857142857142,13.499999999999998,1.0604711553341417e-13
7,55,mature upper,16,77,4.8125,61,1.42,14.299999999999999,10.070422535211268,12.879999999999999,1.1953632528260982e-13
7,56,mature upper,18,77,4.277777777777778,59,1.52,13.5,8.881578947368421,11.98,1.1231640617559435e-13
7,57,mature upper,17,78,4.588235294117647,61,1.45,13.6,9.379310344827585,12.15,7.238654120556021e-14
7,58,mature upper,17,78,4.588235294117647,61,1.42,13.899999999999999,9.788732394366196,12.479999999999999,1.4318407570712566e-13
7,59,mature upper,16,78,4.875,62,1.42,14.299999999999999,10.070422535211268,12.879999999999999,1.330532906074211e-13
7,60,mature upper,16,78,4.875,62,1.46,13.799999999999999,9.452054794520548,12.34,5.588932094902077e-14
7,61,mature upper,17,78,4.588235294117647,61,1.51,14.0,9.271523178807946,12.49,1.3473944182607056e-13
7,62,mature upper,17,79,4.647058823529412,62,1.46,13.1,8.972602739726028,11.64,1.5725615254424952e-13
7,63,mature upper,16,79,4.9375,63,1.4,13.399999999999999,9.571428571428571,11.999999999999998,1.3172449242482287e-13
7,64,mature upper,16,79,4.9375,63,1.4,13.299999999999999,9.5,11.899999999999999,7.421493974923976e-14
7,65,mature upper,17,79,4.647058823529412,62,1.45,13.6,9.379310344827585,12.15,1.199040866595169e-13
7,66,mature upper,18,79,4.388888888888889,61,1.52,13.399999999999999,8.815789473684209,11.879999999999999,8.04425970279965e-14
7,67,mature upper,17,80,4.705882352941177,63,1.42,14.799999999999999,10.422535211267606,13.379999999999999,5.1958437552457326e-14
7,68,mature upper,17,80,4.705882352941177,63,1.42,14.7,10.352112676056338,13.28,7.971401316808624e-14
7,69,mature upper,16,80,5.0,64,1.42,15.299999999999999,10.774647887323944,13.879999999999999,6.550315845288424e-14
7,70,mature upper,16,80,5.0,64,1.42,15.1,10.633802816901408,13.68,7.171693794383316e-14
7,71,mature upper,17,80,4.705882352941177,63,1.51,15.7,10.397350993377483,14.19,3.117645031025518e-14
7,72,mature upper,17,81,4.764705882352941,64,1.44,15.299999999999999,10.625,13.86,9.192646643896296e-14
7,73,mature upper,17,81,4.764705882352941,64,1.45,14.799999999999999,10.206896551724137,13.35,7.427392034742297e-14
7,74,mature upper,17,81,4.764705882352941,64,1.49,16.2,10.872483221476509,14.709999999999999,6.128431095930864e-14
7,75,mature upper,16,81,5.0625,65,1.44,15.799999999999999,10.972222222222221,14.36,7.1952860336566e-14
7,76,mature upper,17,81,4.764705882352941,64,1.47,15.1,10.272108843537415,13.629999999999999,1.1216721995666035e-13
7,77,mature upper,17,82,4.823529411764706,65,1.47,14.899999999999999,10.136054421768707,13.429999999999998,9.625633623500107e-14
7,78,mature upper,17,82,4.823529411764706,65,1.43,14.799999999999999,10.34965034965035,13.37,9.130543543456326e-14
7,79,mature upper,16,82,5.125,66,1.47,15.399999999999999,10.476190476190476,13.929999999999998,7.039160920818688e-14
7,80,mature upper,17,82,4.823529411764706,65,1.51,14.7,9.735099337748343,13.19,1.0169642905566434e-13
7,81,mature upper,17,82,4.823529411764706,65,1.47,14.6,9.931972789115646,13.129999999999999,9.754350105417586e-14
7,82,mature upper,18,82,4.555555555555555,64,1.51,14.799999999999999,9.801324503311257,13.29,5.1514348342607263e-14
7,83,mature upper,17,82,4.823529411764706,65,1.45,14.899999999999999,10.275862068965516,13.45,7.50718931463723e-14
7,84,mature upper,16,83,5.1875,67,1.42,14.399999999999999,10.140845070422534,12.979999999999999,1.0935696792557792e-13
7,85,mature upper,17,83,4.882352941176471,66,1.49,14.6,9.798657718120806,13.11,6.050715484207103e-14
7,86,mature upper,18,83,4.611111111111111,65,1.51,15.0,9.933774834437086,13.49,9.056297378684519e-14
7,87,mature upper,17,83,4.882352941176471,66,1.49,15.299999999999999,10.268456375838925,13.809999999999999,2.8976820942716586e-14
7,88,mature upper,16,83,5.1875,67,1.44,14.799999999999999,10.277777777777777,13.36,1.3988116220886582e-13
8,0,mature lower,17,75,4.411764705882353,58,1.44,12.899999999999999,8.958333333333332,11.459999999999999,9.769463883702034e-14
8,1,mature lower,16,74,4.625,58,1.42,12.6,8.873239436619718,11.18,1.998583048189173e-13
8,2,mature lower,16,73,4.5625,57,1.4,12.299999999999999,8.785714285714285,10.899999999999999,1.4428700747214085e-13
8,3,mature lower,16,73,4.5625,57,1.45,11.799999999999999,8.137931034482758,10.35,1.0382715737514148e-13
8,4,mature lower,17,72,4.235294117647059,55,1.51,11.7,7.748344370860926,10.19,1.1008563310065111e-13
8,5,mature lower,17,71,4.176470588235294,54,1.46,12.5,8.561643835616438,11.04,1.5319974564116656e-13
8,6,mature lower,17,71,4.176470588235294,54,1.48,12.299999999999999,8.31081081081081,10.819999999999999,1.864899836119538e-13
8,7,mature lower,16,71,4.4375,55,1.45,12.5,8.620689655172415,11.05,2.397603871082815e-13
8,8,mature lower,16,70,4.375,54,1.42,12.299999999999999,8.661971830985916,10.879999999999999,2.573173336732626e-13
8,9,mature lower,16,70,4.375,54,1.47,13.799999999999999,9.387755102040815,12.329999999999998,2.181200641111769e-13
